"";"ID";"Education";"number_survey"
"5115";65643;"College Grad";1
"5116";65643;"College Grad";2
"5117";65645;"College Grad";1
"5118";65649;"College Grad";1
"5119";65656;NA;1
"5120";65658;"College Grad";1
"5121";65664;NA;1
"5122";65664;NA;2
"5123";65666;NA;1
"5124";65669;"Some College";1
"5125";65672;"Some College";1
"5126";65676;"9 - 11th Grade";1
"5127";65682;"College Grad";1
"5128";65682;"College Grad";2
"5129";65684;NA;1
"5130";65684;NA;2
"5131";65685;"High School";1
"5132";65688;"Some College";1
"5133";65688;"Some College";2
"5134";65689;NA;1
"5135";65689;NA;2
"5136";65693;NA;1
"5137";65693;NA;2
"5138";65699;"High School";1
"5139";65699;"High School";2
"5140";65699;"High School";3
"5141";65703;"Some College";1
"5142";65705;"8th Grade";1
"5143";65708;"9 - 11th Grade";1
"5144";65708;"9 - 11th Grade";2
"5145";65709;NA;1
"5146";65715;NA;1
"5147";65718;NA;1
"5148";65718;NA;2
"5149";65721;NA;1
"5150";65722;"9 - 11th Grade";1
"5151";65725;NA;1
"5152";65726;"Some College";1
"5153";65729;NA;1
"5154";65735;"Some College";1
"5155";65737;"High School";1
"5156";65739;"Some College";1
"5157";65739;"Some College";2
"5158";65741;"8th Grade";1
"5159";65742;"High School";1
"5160";65745;"Some College";1
"5161";65746;NA;1
"5162";65750;NA;1
"5163";65750;NA;2
"5164";65751;"High School";1
"5165";65753;"High School";1
"5166";65754;"8th Grade";1
"5167";65754;"8th Grade";2
"5168";65759;NA;1
"5169";65759;NA;2
"5170";65760;"College Grad";1
"5171";65761;"College Grad";1
"5172";65764;"High School";1
"5173";65765;"High School";1
"5174";65770;"9 - 11th Grade";1
"5175";65773;"College Grad";1
"5176";65783;"College Grad";1
"5177";65787;"Some College";1
"5178";65787;"Some College";2
"5179";65791;"Some College";1
"5180";65798;"High School";1
"5181";65799;"Some College";1
"5182";65800;"College Grad";1
"5183";65800;"College Grad";2
"5184";65804;"Some College";1
"5185";65804;"Some College";2
"5186";65804;"Some College";3
"5187";65808;"High School";1
"5188";65810;NA;1
"5189";65810;NA;2
"5190";65810;NA;3
"5191";65810;NA;4
"5192";65811;NA;1
"5193";65812;"College Grad";1
"5194";65812;"College Grad";2
"5195";65812;"College Grad";3
"5196";65813;NA;1
"5197";65817;NA;1
"5198";65822;"9 - 11th Grade";1
"5199";65823;"9 - 11th Grade";1
"5200";65824;"College Grad";1
"5201";65836;NA;1
"5202";65836;NA;2
"5203";65841;"College Grad";1
"5204";65845;NA;1
"5205";65850;"High School";1
"5206";65850;"High School";2
"5207";65851;"High School";1
"5208";65851;"High School";2
"5209";65853;NA;1
"5210";65853;NA;2
"5211";65857;"College Grad";1
"5212";65861;NA;1
"5213";65864;NA;1
"5214";65867;"Some College";1
"5215";65868;"College Grad";1
"5216";65874;"College Grad";1
"5217";65879;"College Grad";1
"5218";65889;"Some College";1
"5219";65889;"Some College";2
"5220";65892;"8th Grade";1
"5221";65892;"8th Grade";2
"5222";65894;NA;1
"5223";65895;"9 - 11th Grade";1
"5224";65896;"High School";1
"5225";65920;"Some College";1
"5226";65922;NA;1
"5227";65923;"College Grad";1
"5228";65927;"Some College";1
"5229";65927;"Some College";2
"5230";65929;"High School";1
"5231";65932;NA;1
"5232";65932;NA;2
"5233";65933;NA;1
"5234";65934;NA;1
"5235";65936;NA;1
"5236";65938;NA;1
"5237";65943;NA;1
"5238";65945;NA;1
"5239";65945;NA;2
"5240";65946;"College Grad";1
"5241";65951;"College Grad";1
"5242";65953;"9 - 11th Grade";1
"5243";65956;"Some College";1
"5244";65968;NA;1
"5245";65969;NA;1
"5246";65969;NA;2
"5247";65971;"College Grad";1
"5248";65971;"College Grad";2
"5249";65973;NA;1
"5250";65974;"Some College";1
"5251";65978;"Some College";1
"5252";65978;"Some College";2
"5253";65986;"College Grad";1
"5254";65987;"College Grad";1
"5255";65987;"College Grad";2
"5256";65991;"Some College";1
"5257";65993;"High School";1
"5258";66004;NA;1
"5259";66008;"College Grad";1
"5260";66011;NA;1
"5261";66012;NA;1
"5262";66013;"9 - 11th Grade";1
"5263";66013;"9 - 11th Grade";2
"5264";66017;NA;1
"5265";66019;NA;1
"5266";66024;NA;1
"5267";66026;"College Grad";1
"5268";66027;"College Grad";1
"5269";66028;"Some College";1
"5270";66028;"Some College";2
"5271";66032;"Some College";1
"5272";66033;"9 - 11th Grade";1
"5273";66033;"9 - 11th Grade";2
"5274";66033;"9 - 11th Grade";3
"5275";66036;"Some College";1
"5276";66036;"Some College";2
"5277";66038;NA;1
"5278";66040;"Some College";1
"5279";66043;"High School";1
"5280";66044;NA;1
"5281";66046;NA;1
"5282";66052;"Some College";1
"5283";66053;"Some College";1
"5284";66053;"Some College";2
"5285";66053;"Some College";3
"5286";66057;"9 - 11th Grade";1
"5287";66058;"Some College";1
"5288";66060;NA;1
"5289";66061;"8th Grade";1
"5290";66062;NA;1
"5291";66065;NA;1
"5292";66068;"High School";1
"5293";66070;"9 - 11th Grade";1
"5294";66071;"High School";1
"5295";66079;"High School";1
"5296";66083;"8th Grade";1
"5297";66084;"High School";1
"5298";66092;"Some College";1
"5299";66097;NA;1
"5300";66098;"College Grad";1
"5301";66101;"High School";1
"5302";66102;NA;1
"5303";66103;"College Grad";1
"5304";66105;NA;1
"5305";66108;"8th Grade";1
"5306";66110;"College Grad";1
"5307";66113;"Some College";1
"5308";66113;"Some College";2
"5309";66115;"College Grad";1
"5310";66117;NA;1
"5311";66121;"College Grad";1
"5312";66122;NA;1
"5313";66122;NA;2
"5314";66123;"Some College";1
"5315";66136;"Some College";1
"5316";66136;"Some College";2
"5317";66136;"Some College";3
"5318";66141;"College Grad";1
"5319";66142;"Some College";1
"5320";66145;NA;1
"5321";66145;NA;2
"5322";66147;"College Grad";1
"5323";66152;"Some College";1
"5324";66162;"College Grad";1
"5325";66164;NA;1
"5326";66165;"High School";1
"5327";66167;"College Grad";1
"5328";66168;NA;1
"5329";66168;NA;2
"5330";66168;NA;3
"5331";66169;"College Grad";1
"5332";66172;"High School";1
"5333";66172;"High School";2
"5334";66173;"9 - 11th Grade";1
"5335";66184;"Some College";1
"5336";66185;NA;1
"5337";66188;NA;1
"5338";66189;"9 - 11th Grade";1
"5339";66191;"9 - 11th Grade";1
"5340";66193;"Some College";1
"5341";66194;"College Grad";1
"5342";66197;"8th Grade";1
"5343";66199;"9 - 11th Grade";1
"5344";66201;"Some College";1
"5345";66201;"Some College";2
"5346";66203;NA;1
"5347";66205;"College Grad";1
"5348";66205;"College Grad";2
"5349";66205;"College Grad";3
"5350";66208;"9 - 11th Grade";1
"5351";66213;NA;1
"5352";66215;"9 - 11th Grade";1
"5353";66216;NA;1
"5354";66219;"9 - 11th Grade";1
"5355";66221;"8th Grade";1
"5356";66221;"8th Grade";2
"5357";66222;"9 - 11th Grade";1
"5358";66222;"9 - 11th Grade";2
"5359";66224;"High School";1
"5360";66228;"College Grad";1
"5361";66228;"College Grad";2
"5362";66234;"College Grad";1
"5363";66234;"College Grad";2
"5364";66239;"College Grad";1
"5365";66241;"Some College";1
"5366";66243;"Some College";1
"5367";66246;"9 - 11th Grade";1
"5368";66246;"9 - 11th Grade";2
"5369";66246;"9 - 11th Grade";3
"5370";66250;"Some College";1
"5371";66251;"8th Grade";1
"5372";66253;"Some College";1
"5373";66255;NA;1
"5374";66261;"High School";1
"5375";66265;NA;1
"5376";66265;NA;2
"5377";66266;"High School";1
"5378";66266;"High School";2
"5379";66268;"Some College";1
"5380";66268;"Some College";2
"5381";66274;NA;1
"5382";66276;"Some College";1
"5383";66283;"Some College";1
"5384";66285;"College Grad";1
"5385";66289;"College Grad";1
"5386";66289;"College Grad";2
"5387";66290;"College Grad";1
"5388";66293;"High School";1
"5389";66294;"College Grad";1
"5390";66295;"High School";1
"5391";66296;"College Grad";1
"5392";66298;"College Grad";1
"5393";66300;"High School";1
"5394";66300;"High School";2
"5395";66303;"Some College";1
"5396";66304;"College Grad";1
"5397";66304;"College Grad";2
"5398";66304;"College Grad";3
"5399";66305;NA;1
"5400";66307;"High School";1
"5401";66309;"9 - 11th Grade";1
"5402";66316;NA;1
"5403";66317;"College Grad";1
"5404";66321;"College Grad";1
"5405";66325;"High School";1
"5406";66327;"College Grad";1
"5407";66327;"College Grad";2
"5408";66328;NA;1
"5409";66334;"8th Grade";1
"5410";66338;"Some College";1
"5411";66341;"College Grad";1
"5412";66341;"College Grad";2
"5413";66341;"College Grad";3
"5414";66347;"8th Grade";1
"5415";66353;NA;1
"5416";66358;"Some College";1
"5417";66359;NA;1
"5418";66359;NA;2
"5419";66362;"Some College";1
"5420";66369;"Some College";1
"5421";66370;NA;1
"5422";66373;"9 - 11th Grade";1
"5423";66375;"High School";1
"5424";66377;"9 - 11th Grade";1
"5425";66378;"High School";1
"5426";66380;NA;1
"5427";66385;"9 - 11th Grade";1
"5428";66389;"College Grad";1
"5429";66394;NA;1
"5430";66396;"8th Grade";1
"5431";66397;"Some College";1
"5432";66400;NA;1
"5433";66402;"Some College";1
"5434";66402;"Some College";2
"5435";66404;"College Grad";1
"5436";66412;"Some College";1
"5437";66413;NA;1
"5438";66416;"High School";1
"5439";66416;"High School";2
"5440";66422;"Some College";1
"5441";66424;NA;1
"5442";66428;NA;1
"5443";66430;NA;1
"5444";66431;"Some College";1
"5445";66437;NA;1
"5446";66438;"Some College";1
"5447";66439;"High School";1
"5448";66439;"High School";2
"5449";66439;"High School";3
"5450";66441;"College Grad";1
"5451";66442;"College Grad";1
"5452";66443;"8th Grade";1
"5453";66448;"9 - 11th Grade";1
"5454";66450;NA;1
"5455";66453;"Some College";1
"5456";66465;"9 - 11th Grade";1
"5457";66466;NA;1
"5458";66471;NA;1
"5459";66472;"Some College";1
"5460";66472;"Some College";2
"5461";66472;"Some College";3
"5462";66473;"College Grad";1
"5463";66473;"College Grad";2
"5464";66473;"College Grad";3
"5465";66474;"9 - 11th Grade";1
"5466";66476;"Some College";1
"5467";66478;NA;1
"5468";66479;NA;1
"5469";66482;NA;1
"5470";66485;"College Grad";1
"5471";66486;NA;1
"5472";66491;"Some College";1
"5473";66493;NA;1
"5474";66494;"Some College";1
"5475";66496;NA;1
"5476";66498;NA;1
"5477";66499;"Some College";1
"5478";66499;"Some College";2
"5479";66501;NA;1
"5480";66501;NA;2
"5481";66504;"Some College";1
"5482";66505;"High School";1
"5483";66506;"College Grad";1
"5484";66509;"Some College";1
"5485";66517;NA;1
"5486";66522;"College Grad";1
"5487";66522;"College Grad";2
"5488";66522;"College Grad";3
"5489";66525;"High School";1
"5490";66525;"High School";2
"5491";66538;"Some College";1
"5492";66547;"College Grad";1
"5493";66547;"College Grad";2
"5494";66547;"College Grad";3
"5495";66552;"Some College";1
"5496";66554;"High School";1
"5497";66554;"High School";2
"5498";66556;"College Grad";1
"5499";66556;"College Grad";2
"5500";66558;"High School";1
"5501";66558;"High School";2
"5502";66562;"College Grad";1
"5503";66562;"College Grad";2
"5504";66562;"College Grad";3
"5505";66564;"High School";1
"5506";66565;"Some College";1
"5507";66565;"Some College";2
"5508";66566;NA;1
"5509";66568;"College Grad";1
"5510";66568;"College Grad";2
"5511";66568;"College Grad";3
"5512";66570;"College Grad";1
"5513";66575;"College Grad";1
"5514";66575;"College Grad";2
"5515";66575;"College Grad";3
"5516";66578;NA;1
"5517";66584;"High School";1
"5518";66586;"9 - 11th Grade";1
"5519";66587;"Some College";1
"5520";66589;"High School";1
"5521";66591;"College Grad";1
"5522";66593;NA;1
"5523";66593;NA;2
"5524";66597;"9 - 11th Grade";1
"5525";66599;"High School";1
"5526";66600;"Some College";1
"5527";66602;"College Grad";1
"5528";66614;"High School";1
"5529";66614;"High School";2
"5530";66614;"High School";3
"5531";66619;"High School";1
"5532";66620;"College Grad";1
"5533";66628;"Some College";1
"5534";66628;"Some College";2
"5535";66630;"High School";1
"5536";66632;"9 - 11th Grade";1
"5537";66639;NA;1
"5538";66641;"College Grad";1
"5539";66642;"High School";1
"5540";66646;"Some College";1
"5541";66647;NA;1
"5542";66657;NA;1
"5543";66658;NA;1
"5544";66665;"College Grad";1
"5545";66666;NA;1
"5546";66667;NA;1
"5547";66669;"College Grad";1
"5548";66669;"College Grad";2
"5549";66671;"College Grad";1
"5550";66674;"8th Grade";1
"5551";66678;"Some College";1
"5552";66679;"Some College";1
"5553";66680;"Some College";1
"5554";66682;NA;1
"5555";66684;NA;1
"5556";66685;"9 - 11th Grade";1
"5557";66685;"9 - 11th Grade";2
"5558";66686;"College Grad";1
"5559";66692;NA;1
"5560";66694;NA;1
"5561";66696;NA;1
"5562";66697;NA;1
"5563";66698;"Some College";1
"5564";66699;"College Grad";1
"5565";66705;NA;1
"5566";66707;NA;1
"5567";66707;NA;2
"5568";66710;"College Grad";1
"5569";66718;"High School";1
"5570";66719;NA;1
"5571";66720;"High School";1
"5572";66721;"College Grad";1
"5573";66724;"College Grad";1
"5574";66725;"Some College";1
"5575";66729;"College Grad";1
"5576";66729;"College Grad";2
"5577";66729;"College Grad";3
"5578";66733;"College Grad";1
"5579";66737;NA;1
"5580";66747;"High School";1
"5581";66752;"College Grad";1
"5582";66753;NA;1
"5583";66759;"College Grad";1
"5584";66761;NA;1
"5585";66763;"High School";1
"5586";66766;"9 - 11th Grade";1
"5587";66770;"Some College";1
"5588";66774;NA;1
"5589";66774;NA;2
"5590";66774;NA;3
"5591";66777;"8th Grade";1
"5592";66779;NA;1
"5593";66783;NA;1
"5594";66787;NA;1
"5595";66788;"Some College";1
"5596";66789;"College Grad";1
"5597";66791;"Some College";1
"5598";66793;"High School";1
"5599";66796;"High School";1
"5600";66796;"High School";2
"5601";66801;NA;1
"5602";66802;"Some College";1
"5603";66811;"College Grad";1
"5604";66817;"High School";1
"5605";66817;"High School";2
"5606";66821;"High School";1
"5607";66822;NA;1
"5608";66824;NA;1
"5609";66828;"High School";1
"5610";66828;"High School";2
"5611";66828;"High School";3
"5612";66833;"High School";1
"5613";66833;"High School";2
"5614";66836;"Some College";1
"5615";66841;NA;1
"5616";66843;NA;1
"5617";66844;NA;1
"5618";66845;NA;1
"5619";66845;NA;2
"5620";66848;"College Grad";1
"5621";66848;"College Grad";2
"5622";66848;"College Grad";3
"5623";66850;"9 - 11th Grade";1
"5624";66851;"Some College";1
"5625";66853;NA;1
"5626";66855;"Some College";1
"5627";66858;NA;1
"5628";66866;NA;1
"5629";66870;NA;1
"5630";66873;"Some College";1
"5631";66874;"Some College";1
"5632";66875;"Some College";1
"5633";66875;"Some College";2
"5634";66876;"Some College";1
"5635";66877;"High School";1
"5636";66879;"Some College";1
"5637";66880;"High School";1
"5638";66881;"College Grad";1
"5639";66882;"Some College";1
"5640";66882;"Some College";2
"5641";66882;"Some College";3
"5642";66885;"8th Grade";1
"5643";66886;NA;1
"5644";66891;NA;1
"5645";66891;NA;2
"5646";66893;"High School";1
"5647";66893;"High School";2
"5648";66893;"High School";3
"5649";66898;"College Grad";1
"5650";66903;"College Grad";1
"5651";66915;"9 - 11th Grade";1
"5652";66915;"9 - 11th Grade";2
"5653";66917;NA;1
"5654";66924;"High School";1
"5655";66925;"College Grad";1
"5656";66926;"High School";1
"5657";66927;"Some College";1
"5658";66931;NA;1
"5659";66933;"College Grad";1
"5660";66935;NA;1
"5661";66938;"8th Grade";1
"5662";66938;"8th Grade";2
"5663";66940;NA;1
"5664";66940;NA;2
"5665";66944;"College Grad";1
"5666";66944;"College Grad";2
"5667";66946;"Some College";1
"5668";66946;"Some College";2
"5669";66947;"9 - 11th Grade";1
"5670";66947;"9 - 11th Grade";2
"5671";66949;"Some College";1
"5672";66950;"High School";1
"5673";66950;"High School";2
"5674";66954;"College Grad";1
"5675";66956;"9 - 11th Grade";1
"5676";66957;"Some College";1
"5677";66957;"Some College";2
"5678";66958;"High School";1
"5679";66959;"8th Grade";1
"5680";66962;NA;1
"5681";66964;"College Grad";1
"5682";66964;"College Grad";2
"5683";66964;"College Grad";3
"5684";66965;NA;1
"5685";66965;NA;2
"5686";66973;"Some College";1
"5687";66980;NA;1
"5688";66983;NA;1
"5689";66984;"Some College";1
"5690";66985;"High School";1
"5691";66988;"College Grad";1
"5692";66992;NA;1
"5693";66995;"College Grad";1
"5694";66995;"College Grad";2
"5695";66996;"High School";1
"5696";67001;"9 - 11th Grade";1
"5697";67003;"College Grad";1
"5698";67005;NA;1
"5699";67009;"Some College";1
"5700";67010;NA;1
"5701";67014;"High School";1
"5702";67016;NA;1
"5703";67017;NA;1
"5704";67021;"College Grad";1
"5705";67024;NA;1
"5706";67025;"8th Grade";1
"5707";67027;NA;1
"5708";67028;NA;1
"5709";67033;NA;1
"5710";67038;NA;1
"5711";67039;"College Grad";1
"5712";67039;"College Grad";2
"5713";67039;"College Grad";3
"5714";67040;NA;1
"5715";67052;"9 - 11th Grade";1
"5716";67055;"9 - 11th Grade";1
"5717";67055;"9 - 11th Grade";2
"5718";67056;"9 - 11th Grade";1
"5719";67059;"Some College";1
"5720";67061;"Some College";1
"5721";67062;NA;1
"5722";67063;NA;1
"5723";67064;"College Grad";1
"5724";67064;"College Grad";2
"5725";67073;"College Grad";1
"5726";67075;NA;1
"5727";67075;NA;2
"5728";67076;NA;1
"5729";67076;NA;2
"5730";67082;NA;1
"5731";67083;"9 - 11th Grade";1
"5732";67083;"9 - 11th Grade";2
"5733";67083;"9 - 11th Grade";3
"5734";67084;NA;1
"5735";67087;"Some College";1
"5736";67088;"9 - 11th Grade";1
"5737";67089;"Some College";1
"5738";67092;"College Grad";1
"5739";67092;"College Grad";2
"5740";67099;NA;1
"5741";67102;NA;1
"5742";67102;NA;2
"5743";67102;NA;3
"5744";67113;"College Grad";1
"5745";67115;"College Grad";1
"5746";67117;"Some College";1
"5747";67117;"Some College";2
"5748";67118;"Some College";1
"5749";67118;"Some College";2
"5750";67118;"Some College";3
"5751";67118;"Some College";4
"5752";67118;"Some College";5
"5753";67119;"College Grad";1
"5754";67119;"College Grad";2
"5755";67121;"Some College";1
"5756";67123;"High School";1
"5757";67129;"Some College";1
"5758";67133;"9 - 11th Grade";1
"5759";67133;"9 - 11th Grade";2
"5760";67134;"College Grad";1
"5761";67141;"Some College";1
"5762";67141;"Some College";2
"5763";67143;"High School";1
"5764";67147;NA;1
"5765";67151;NA;1
"5766";67153;"High School";1
"5767";67154;NA;1
"5768";67156;NA;1
"5769";67166;NA;1
"5770";67167;NA;1
